filename,mask_source,mean_r,mean_g,mean_b,glcm_contrast,glcm_homogeneity,glcm_energy,glcm_correlation,mean_entropy,internal_edge_density,eccentricity,solidity,efd_harm_1_amp,efd_harm_2_amp,efd_harm_3_amp,is_fallback
000019.jpg,full_rect,184.5431033182504,177.16757315233787,172.18421342383107,185.927303053631,0.7317854200835364,0.1261690791762741,0.9839955089461512,2.120455312515836,0.0293069381598793,0.6199830043380249,1.0,0.0,0.0,0.0,1
000393.jpg,full_rect,184.5431033182504,177.16757315233787,172.18421342383107,185.927303053631,0.7317854200835364,0.1261690791762741,0.9839955089461512,2.120455312515836,0.0293069381598793,0.6199830043380249,1.0,0.0,0.0,0.0,1
000462.jpg,rembg_ai,187.0718306657212,103.36408710290289,35.98605660714382,239.5092103932868,0.4862468775307726,0.4050325124272755,0.9803891510169924,5.317480461883935,0.1472716742355762,0.2539610541602667,0.7775455448333111,1.3829252967978205,0.0560388270971326,0.0374967092152672,0
000556.jpg,rembg_ai,183.704065225512,138.08562472592618,100.8384304299102,29.951651758387143,0.5150411453003354,0.065470928355986,0.994457158489216,4.195223211012819,0.0260837082392684,0.5736211751770004,0.9753241388076777,1.288024070686988,0.069470251449571,0.0083519727881571,0
000297.jpg,rembg_ai,120.1635073630454,83.24531464714883,47.99806056117029,227.4916606513989,0.3787458020903509,0.03410764379688,0.9643416766139732,4.877849182409118,0.0931807771399612,0.92871612514529,0.8307825105408188,1.0712258760749058,0.2674095165746439,0.1670358648876266,0
000491.jpg,full_rect,210.811060131266,168.87930365727934,132.1952607457461,261.3329380191693,0.3293616303180476,0.1264192809400203,0.9661535664256602,4.147456247711077,0.1064928701936326,0.0,1.0,0.0,0.0,0.0,1
000412.jpg,rembg_ai,181.12068078022492,127.857535566824,77.50341156756875,184.2974628571428,0.4501670505733099,0.2892480990978956,0.9846567580110648,4.748928706616162,0.079928154467894,0.3834953423726241,0.9769166290540976,1.350356587652512,0.0887002878499343,0.0448909983003891,0
000456.jpg,rembg_ai,225.65309751394955,172.45257836611503,91.10853732482168,120.72535923902046,0.4460218956883275,0.3398499559811812,0.9706510423264046,5.171838169475428,0.1221496263089406,0.7502489662498912,0.7962532074979342,1.205299764822039,0.0087043063917254,0.0192652581586598,0
000102.jpg,rembg_ai,218.67596122139415,155.03410055178176,84.84927345072435,96.33790212302416,0.4199562176342822,0.1839562517372908,0.9819673398853552,5.023613458535581,0.1047593923805755,0.8415377016371012,0.9463947778676292,1.1898819975166548,0.0874279719093839,0.126234639806401,0
000662.jpg,rembg_ai,165.1143056944929,89.99764554844664,51.08692143160025,192.70667338243555,0.3524871442983781,0.1564141328780741,0.9822973855802802,4.981756623915809,0.0829504909207194,0.2433160435638103,0.93539898553199,1.3661261956451896,0.0840221775452565,0.0432167928742092,0
000116.jpg,rembg_ai,210.4943857361477,149.52200429219528,82.87212155786767,272.402874173525,0.2924202020518749,0.1134391817710621,0.9548440929135544,5.271348439900382,0.1454320719350194,0.156051875024461,0.9446020715202452,1.3924347696964936,0.1926948070886721,0.0574071329508641,0
000078.jpg,rembg_ai,187.0718306657212,103.36408710290289,35.98605660714382,239.5092103932868,0.4862468775307726,0.4050325124272755,0.9803891510169924,5.317480461883935,0.1472716742355762,0.2539610541602667,0.7775455448333111,1.3829252967978205,0.0560388270971326,0.0374967092152672,0
000427.jpg,rembg_ai,198.79074577775756,147.49599399098648,81.40996722356262,66.14824181870476,0.3050523095176307,0.0253871217934237,0.9928790652536996,4.280533153810055,0.0210429280284062,0.8362654714557932,0.8738417978942007,1.1807447465559902,0.0434817341530823,0.1994104200519548,0
000033.jpg,rembg_ai,198.4113978433029,130.87877052036643,78.75428308200509,226.71257616154185,0.3668653053047533,0.2498260598073473,0.9726550251466042,5.0597787276779815,0.0770549007814327,0.4047231169999876,0.9516334786375512,1.346195817593564,0.0360902981063558,0.0123365593211654,0
000039.jpg,rembg_ai,207.0797931851015,138.21364174532658,72.7835395327113,275.80582900579515,0.3379769311993936,0.1896516819926345,0.9629358768335956,5.255796547277343,0.1225030685508836,0.3119509942467388,0.956467415636746,1.3706409844665817,0.052200808335441,0.0448433192815435,0
000664.jpg,full_rect,237.5355213850897,224.74519566764167,203.18488259941495,47.26081788034917,0.7842037487469967,0.5230899310526075,0.9935096881326204,1.449622920979607,0.0049268716894616,0.7559095790180227,1.0,0.0,0.0,0.0,1
000127.jpg,rembg_ai,220.7053801167668,158.27815629516246,101.47454790281822,97.9987353372434,0.4077938017798013,0.1481211185624077,0.983027742697143,4.775924543555282,0.0636207891539424,0.4155493317579141,0.975101335973006,1.3584533454340988,0.024916199874237,0.0188823853760052,0
000036.jpg,rembg_ai,218.5828429410689,132.29536190207966,69.21260542816061,129.84951996707576,0.3669641085517174,0.0642154748248285,0.9713732331206064,4.845373734671294,0.1078171244484631,0.2002647848651534,0.9566071031503848,1.3929149848702316,0.0447027508309996,0.0401710328919497,0
000029.jpg,rembg_ai,176.4817777846353,107.27860239774112,66.98379904645816,433.5525986208913,0.3541374910889142,0.1630947781213275,0.960925681281598,5.20199303952124,0.1069108638965607,0.3307674939307677,0.8998475047176052,1.3728596673910662,0.0132210343953449,0.0530095874144268,0
000386.jpg,full_rect,205.59534365992548,199.76097063717103,195.0334598770495,91.9262456990929,0.7645088576553289,0.1329221306789336,0.9883200147360336,1.9579118412737997,0.0208937735804841,0.7489825616002851,1.0,0.0,0.0,0.0,1
000708.jpg,rembg_ai,202.39074716762792,121.88484206473588,50.41098624299724,93.31594013636342,0.4096148301913901,0.2207855290622959,0.9876278302389262,4.761323356956111,0.0372969322177497,0.5630948583786204,0.9466322338544648,1.3326815370266072,0.0131916703125844,0.0434886822881008,0
000575.jpg,rembg_ai,171.2291202398091,117.68380475082336,71.04255083124617,69.88893894420383,0.4162705705810793,0.0293829183367572,0.9901443443462222,4.640491419191569,0.0674302857593626,0.8634653542893461,0.916071378039877,1.1529470737934933,0.1689426693526008,0.0605905173662145,0
