filename,mask_source,mean_r,mean_g,mean_b,glcm_contrast,glcm_homogeneity,glcm_energy,glcm_correlation,mean_entropy,internal_edge_density,eccentricity,solidity,is_fallback,efd_harm_1_amp,efd_harm_2_amp,efd_harm_3_amp
dog_0374.jpg,full_rect,141.0279357980131,129.759447430482,125.1484779926853,59.33983756872554,0.380790945278183,0.027576550090145733,0.9933189028485968,4.099796311125589,0.04580843152383817,0.4560153339228248,1.0,1,0.0,0.0,0.0
dog_0070.jpg,custom_otsu,197.41124725479136,110.54365331765214,46.73791208131818,64.02065153698747,0.2923390947028104,0.025274918360044255,0.9868380402638061,4.97614845292327,0.07466967489529204,0.8322416290143617,0.9140942100528753,0,1.0064981142185734,0.25559210109282515,0.14364073059486904
dog_0381.jpg,rembg_ai,62.880264660940256,48.128191434124055,38.94923375910514,211.9719633507854,0.13840758005903786,0.014369579200465828,0.9663372566005698,4.751698560353564,0.050054148678920586,0.5762623426636807,0.8135748792270532,0,1.026604986851625,0.4166306749120171,0.225305996553653
dog_0197.jpg,full_rect,142.56065266927084,110.9776708984375,99.43125651041667,21.0365878290331,0.4289162016524851,0.03032114750405242,0.9958152034396011,3.5005840500537526,0.0119287109375,0.9270250937926082,1.0,1,0.0,0.0,0.0
dog_0474.jpg,custom_otsu,157.97700441758911,93.62099497308824,58.00345917538336,124.46378284599518,0.3695052604817305,0.23829250455122025,0.9888972783180193,5.243297021423796,0.113226109474967,0.624132016790556,0.8668896909939255,0,1.0510014458753973,0.3059383701543693,0.14639362103979245
dog_0147.jpg,rembg_ai,109.9988201728983,77.59993135551409,72.76675890769462,514.0389117594416,0.09555813099742594,0.011087989755598944,0.8438693757431414,5.470346530764725,0.14194392603556644,0.9108613042271125,0.9034383843082529,0,1.000364457573701,0.17187600392047644,0.16101014429723245
dog_0475.jpg,rembg_ai,187.5358176342054,155.61205929250576,131.98293273489637,131.5741216216216,0.24713004094647964,0.023957162848150734,0.9705074230251222,5.0992746598555465,0.07334790054922341,0.9613517120273002,0.937373976989681,0,1.2602373930677944,0.5602519272912929,0.3428795350232806
dog_0191.jpg,custom_otsu,134.67969330504732,88.27985914431247,61.97224166585901,35.54848455525809,0.3356949121757338,0.033565923781210795,0.9931271583216148,4.5202676470901855,0.03418729786096065,0.9732296081329577,0.9176411296963628,0,1.1593269070561603,0.5529237213150657,0.17273626977099374
dog_0047.jpg,full_rect,72.62661359724613,42.75428947934596,30.662543029259897,23.24025974025974,0.3185004780948108,0.03761064841611803,0.9750648756950235,4.337935178479423,0.015450193631669535,0.9288205331743562,1.0,1,0.0,0.0,0.0
dog_0368.jpg,custom_otsu,29.240599193393507,16.690624159784903,9.1611599769541,8.595374321690112,0.5388919095346255,0.05818892156413736,0.9988845681220747,3.4825308748099024,0.0038333013251392357,0.7802161104296547,0.9199321578742801,0,1.0599005512861166,0.22704014901812244,0.08830301911804335
dog_0267.jpg,rembg_ai,88.9553987790747,67.56834143515248,55.785027414295,62.62236148323716,0.26665623540667466,0.024716229998534463,0.9955940529784519,4.655041429483611,0.04937752593053161,0.944576490903885,0.8647664765242501,0,1.031048935963969,0.6222026795509921,0.5107861627116169
dog_0301.jpg,full_rect,80.55177337813569,74.50454475939124,65.48541228802266,3.3819329678305046,0.5413441867045875,0.03809065981589781,0.9993555640423207,3.5220459856372393,0.0008503126406445947,0.9270539034478683,1.0,1,0.0,0.0,0.0
dog_0344.jpg,rembg_ai,93.18022914672184,76.71236218770267,69.9077082239585,333.8067789968652,0.47070326086232805,0.10973596539623452,0.9764765134400725,4.313638688248443,0.03253451097866032,0.6557109033119872,0.899179905598641,0,1.2605091418415,0.19256539596901281,0.2329746817618166
dog_0068.jpg,rembg_ai,71.90578692323899,53.49483812065454,32.40606784184283,39.06445948804738,0.4691620157493269,0.05620186967958461,0.9965913387436482,4.666253967337518,0.03026897956317157,0.8817125548732891,0.9390718859330649,0,1.0599415525287388,0.15710903657988504,0.08183471240758361
dog_0328.jpg,rembg_ai,41.699472846014245,48.727632992185285,35.291305045616724,487.1375115924749,0.1504625618511674,0.01735700610950852,0.9128157781793095,4.590536970435655,0.02197503734521796,0.5612984925749587,0.9408172523292738,0,1.00083211778765,0.2569110920199286,0.16398228722278585
dog_0243.jpg,rembg_ai,61.69315234499117,51.46620508235364,41.89578145436005,80.17975704747775,0.36693532369345694,0.03064638083919548,0.9895597967691921,4.3494296377765576,0.03767798952198683,0.9317661088978134,0.822945455213957,0,1.0214202230167464,0.2621832809280042,0.1636635594648734
dog_0110.jpg,rembg_ai,106.52071178529755,97.14860810135022,83.25670945157526,83.44540106951874,0.31379428769407647,0.09686063418283404,0.9913398683128674,4.9060842190604586,0.05917652942157026,0.6612100129058609,0.80539094510853,0,1.003665861149119,0.33754452858072104,0.0961464890308685
dog_0249.jpg,custom_otsu,185.0971608063188,105.05163002043244,67.10377847580129,125.02645992916564,0.31810267072385967,0.12286994514786125,0.9843412283863521,5.308637670830126,0.11246988502942881,0.8803773227449028,0.8920536467259719,0,1.1695377682605326,0.31918195253321524,0.21918491118824507
dog_0236.jpg,rembg_ai,168.01914193412034,148.45011473083542,115.00876332236345,164.2998252026061,0.19484709331658984,0.04000687485090707,0.9774203972954733,4.546152931718934,0.07549590893994747,0.9781914801806127,0.6672846959447513,0,1.0026442453653999,0.2108195018636844,0.4837753083460212
dog_0496.jpg,full_rect,150.53688571428572,121.92421428571429,103.46784285714286,101.2609928057554,0.16287056537165878,0.014894206223147617,0.9800595419532011,5.105309990771245,0.11837142857142857,0.96000192000576,1.0,1,0.0,0.0,0.0
dog_0323.jpg,rembg_ai,95.52447633375766,76.34168499016317,68.17544265709988,173.65551997671207,0.21104100993120817,0.0209548652483848,0.9757745436084472,5.209390888342592,0.0982525170697836,0.9731459065563118,0.8769730497893722,0,1.0144470113243842,0.5377484025240598,0.13822599760639093
dog_0362.jpg,rembg_ai,99.77696811499628,59.03225660267914,48.261678177171135,82.86949303887415,0.221995457730769,0.019423360668907732,0.9881528195586587,4.769232603688279,0.06761288451429297,0.7741471135805665,0.9479476553230272,0,1.1668958017999749,0.18400241365051723,0.13464056082005968
